id_venda,id_produto,id_cliente,data,quantidade,preco
735,5,10,2021-03-15,2,17.5
736,6,25,2021-03-15,4,22.46
737,7,8,2021-03-15,4,14.1
738,8,2,2021-03-15,3,12.3
739,9,17,2021-03-15,1,21.5
740,10,28,2021-03-15,2,31.2
741,1,9,2021-03-16,6,51.4
742,2,23,2021-03-16,6,44.25
743,3,12,2021-03-16,2,18.3
744,4,13,2021-03-16,2,25.34
745,5,2,2021-03-16,1,17.5
746,6,28,2021-03-16,1,22.46
747,7,17,2021-03-16,4,14.1
748,8,20,2021-03-16,1,12.3
749,9,29,2021-03-16,2,21.5
750,10,30,2021-03-16,3,31.2
751,1,12,2021-03-17,9,51.4
752,2,13,2021-03-17,4,44.25
753,3,25,2021-03-17,4,18.3
754,4,1,2021-03-17,2,25.34
755,5,26,2021-03-17,1,17.5
756,6,24,2021-03-17,2,22.46
757,7,29,2021-03-17,1,14.1
758,8,23,2021-03-17,3,12.3
759,9,14,2021-03-17,1,21.5
760,10,9,2021-03-17,2,31.2
761,1,21,2021-03-18,6,51.4
762,2,23,2021-03-18,4,44.25
763,3,15,2021-03-18,2,18.3
764,4,8,2021-03-18,1,25.34
765,5,5,2021-03-18,3,17.5
766,6,22,2021-03-18,1,22.46
767,7,23,2021-03-18,3,14.1
768,8,22,2021-03-18,2,12.3
769,9,24,2021-03-18,1,21.5
770,10,7,2021-03-18,3,31.2
771,1,28,2021-03-19,6,51.4
772,2,2,2021-03-19,6,44.25
773,3,13,2021-03-19,6,18.3
774,4,25,2021-03-19,3,25.34
775,5,26,2021-03-19,4,17.5
776,6,13,2021-03-19,4,22.46
777,7,22,2021-03-19,2,14.1
778,8,3,2021-03-19,2,12.3
779,9,10,2021-03-19,1,21.5
780,10,9,2021-03-19,4,31.2
781,1,25,2021-03-20,5,51.4
782,2,11,2021-03-20,6,44.25
783,3,12,2021-03-20,5,18.3
784,4,23,2021-03-20,2,25.34
785,5,18,2021-03-20,1,17.5
786,6,23,2021-03-20,4,22.46
787,7,25,2021-03-20,1,14.1
788,8,14,2021-03-20,1,12.3
789,9,5,2021-03-20,4,21.5
790,10,20,2021-03-20,4,31.2
791,1,25,2021-03-21,3,51.4
792,2,19,2021-03-21,6,44.25
793,3,14,2021-03-21,2,18.3
794,4,24,2021-03-21,1,25.34
795,5,23,2021-03-21,3,17.5
796,6,22,2021-03-21,2,22.46
797,7,11,2021-03-21,1,14.1
798,8,22,2021-03-21,4,12.3
799,9,5,2021-03-21,2,21.5
800,10,19,2021-03-21,2,31.2
801,1,20,2021-03-22,6,51.4
802,2,29,2021-03-22,3,44.25
803,3,17,2021-03-22,7,18.3
804,4,1,2021-03-22,1,25.34
805,5,14,2021-03-22,3,17.5
806,6,3,2021-03-22,3,22.46
807,7,25,2021-03-22,4,14.1
808,8,30,2021-03-22,3,12.3
809,9,28,2021-03-22,1,21.5
810,10,28,2021-03-22,1,31.2
811,1,28,2021-03-23,4,51.4
812,2,27,2021-03-23,4,44.25
813,3,2,2021-03-23,2,18.3
814,4,6,2021-03-23,2,25.34
815,5,10,2021-03-23,2,17.5
816,6,15,2021-03-23,1,22.46
817,7,27,2021-03-23,2,14.1
818,8,6,2021-03-23,1,12.3
819,9,19,2021-03-23,1,21.5
820,10,4,2021-03-23,1,31.2
821,1,22,2021-03-24,2,51.4
822,2,8,2021-03-24,1,44.25
823,3,8,2021-03-24,2,18.3
824,4,20,2021-03-24,2,25.34
825,5,9,2021-03-24,4,17.5
826,6,2,2021-03-24,2,22.46
827,7,9,2021-03-24,1,14.1
828,8,3,2021-03-24,3,12.3
829,9,22,2021-03-24,1,21.5
830,10,16,2021-03-24,2,31.2
831,1,16,2021-03-25,1,51.4
832,2,15,2021-03-25,3,44.25
833,3,27,2021-03-25,1,18.3
834,4,28,2021-03-25,2,25.34
835,5,20,2021-03-25,1,17.5
836,6,22,2021-03-25,4,22.46
837,7,16,2021-03-25,1,14.1
838,8,7,2021-03-25,3,12.3
839,9,16,2021-03-25,4,21.5
840,10,10,2021-03-25,1,31.2
841,1,3,2021-03-26,6,51.4
842,2,19,2021-03-26,5,44.25
843,3,8,2021-03-26,6,18.3
844,4,23,2021-03-26,1,25.34
845,5,22,2021-03-26,3,17.5
846,6,6,2021-03-26,1,22.46
847,7,24,2021-03-26,3,14.1
848,8,17,2021-03-26,2,12.3
849,9,9,2021-03-26,2,21.5
850,10,14,2021-03-26,2,31.2
851,1,30,2021-03-27,5,51.4
852,2,3,2021-03-27,5,44.25
853,3,27,2021-03-27,6,18.3
854,4,12,2021-03-27,3,25.34
855,5,30,2021-03-27,2,17.5
856,6,8,2021-03-27,3,22.46
857,7,12,2021-03-27,3,14.1
858,8,21,2021-03-27,4,12.3
859,9,7,2021-03-27,1,21.5
860,10,22,2021-03-27,3,31.2
861,1,25,2021-03-28,5,51.4
862,2,17,2021-03-28,3,44.25
863,3,21,2021-03-28,2,18.3
864,4,25,2021-03-28,2,25.34
865,5,18,2021-03-28,4,17.5
866,6,29,2021-03-28,3,22.46
867,7,24,2021-03-28,1,14.1
868,8,20,2021-03-28,2,12.3
869,9,24,2021-03-28,3,21.5
870,10,10,2021-03-28,1,31.2
871,1,1,2021-03-29,6,51.4
872,2,20,2021-03-29,5,44.25
873,3,22,2021-03-29,3,18.3
874,4,14,2021-03-29,2,25.34
875,5,18,2021-03-29,3,17.5
876,6,14,2021-03-29,3,22.46
877,7,30,2021-03-29,1,14.1
878,8,1,2021-03-29,3,12.3
879,9,30,2021-03-29,2,21.5
880,10,22,2021-03-29,1,31.2
881,1,9,2021-03-30,6,51.4
882,2,25,2021-03-30,1,44.25
883,3,19,2021-03-30,1,18.3
884,4,28,2021-03-30,2,25.34
885,5,29,2021-03-30,3,17.5
886,6,25,2021-03-30,2,22.46
887,7,8,2021-03-30,2,14.1
888,8,11,2021-03-30,3,12.3
889,9,13,2021-03-30,4,21.5
890,10,18,2021-03-30,4,31.2
891,1,26,2021-03-31,3,51.4
892,2,5,2021-03-31,4,44.25
893,3,29,2021-03-31,3,18.3
894,4,11,2021-03-31,2,25.34
895,5,17,2021-03-31,3,17.5
896,6,1,2021-03-31,1,22.46
897,7,21,2021-03-31,1,14.1
898,8,23,2021-03-31,2,12.3
899,9,6,2021-03-31,1,21.5
900,10,10,2021-03-31,3,31.2
901,1,6,2021-04-01,3,51.4
902,2,24,2021-04-01,5,44.25
903,3,21,2021-04-01,8,18.3
904,4,12,2021-04-01,2,25.34
905,5,21,2021-04-01,2,17.5
906,6,7,2021-04-01,1,22.46
907,7,12,2021-04-01,1,14.1
908,8,17,2021-04-01,2,12.3
909,9,22,2021-04-01,4,21.5
910,10,20,2021-04-01,1,31.2
911,1,10,2021-04-02,5,51.4
912,2,24,2021-04-02,3,44.25
913,3,26,2021-04-02,3,18.3
914,4,11,2021-04-02,3,25.34
915,5,15,2021-04-02,2,17.5
916,6,25,2021-04-02,2,22.46
917,7,4,2021-04-02,1,14.1
918,8,25,2021-04-02,1,12.3
919,9,15,2021-04-02,3,21.5
920,10,16,2021-04-02,2,31.2
921,1,18,2021-04-03,5,51.4
922,2,10,2021-04-03,8,44.25
923,3,16,2021-04-03,4,18.3
924,4,22,2021-04-03,1,25.34
925,5,19,2021-04-03,3,17.5
926,6,2,2021-04-03,1,22.46
927,7,18,2021-04-03,3,14.1
928,8,8,2021-04-03,2,12.3
929,9,15,2021-04-03,3,21.5
930,10,29,2021-04-03,2,31.2
931,1,21,2021-04-04,5,51.4
932,2,24,2021-04-04,3,44.25
933,3,30,2021-04-04,2,18.3
934,4,16,2021-04-04,1,25.34
935,5,10,2021-04-04,2,17.5
936,6,24,2021-04-04,1,22.46
937,7,5,2021-04-04,2,14.1
938,8,28,2021-04-04,1,12.3
939,9,16,2021-04-04,2,21.5
940,10,4,2021-04-04,3,31.2
941,1,28,2021-04-05,2,51.4
942,2,4,2021-04-05,1,44.25
943,3,26,2021-04-05,3,18.3
944,4,27,2021-04-05,3,25.34
945,5,24,2021-04-05,3,17.5
946,6,12,2021-04-05,1,22.46
947,7,25,2021-04-05,2,14.1
948,8,25,2021-04-05,3,12.3
949,9,30,2021-04-05,1,21.5
950,10,12,2021-04-05,3,31.2
951,1,4,2021-04-06,5,51.4
952,2,10,2021-04-06,1,44.25
953,3,10,2021-04-06,3,18.3
954,4,29,2021-04-06,4,25.34
955,5,21,2021-04-06,3,17.5
956,6,19,2021-04-06,1,22.46
957,7,5,2021-04-06,1,14.1
958,8,6,2021-04-06,1,12.3
959,9,15,2021-04-06,1,21.5
960,10,25,2021-04-06,2,31.2
961,1,19,2021-04-07,7,51.4
962,2,19,2021-04-07,2,44.25
963,3,16,2021-04-07,7,18.3
964,4,6,2021-04-07,2,25.34
965,5,21,2021-04-07,1,17.5
966,6,27,2021-04-07,3,22.46
967,7,4,2021-04-07,1,14.1
968,8,26,2021-04-07,2,12.3
969,9,7,2021-04-07,1,21.5
970,10,6,2021-04-07,4,31.2
971,1,14,2021-04-08,5,51.4
972,2,3,2021-04-08,4,44.25
973,3,17,2021-04-08,5,18.3
974,4,9,2021-04-08,1,25.34
975,5,1,2021-04-08,3,17.5
976,6,3,2021-04-08,3,22.46
977,7,27,2021-04-08,2,14.1
978,8,19,2021-04-08,4,12.3
979,9,16,2021-04-08,3,21.5
980,10,20,2021-04-08,2,31.2
981,1,30,2021-04-09,4,51.4
982,2,10,2021-04-09,5,44.25
983,3,6,2021-04-09,5,18.3
984,4,16,2021-04-09,3,25.34
985,5,27,2021-04-09,2,17.5
986,6,3,2021-04-09,1,22.46
987,7,2,2021-04-09,2,14.1
988,8,16,2021-04-09,1,12.3
989,9,6,2021-04-09,4,21.5
990,10,15,2021-04-09,3,31.2
991,1,29,2021-04-10,5,51.4
992,2,28,2021-04-10,4,44.25
993,3,28,2021-04-10,7,18.3
994,4,4,2021-04-10,1,25.34
995,5,3,2021-04-10,1,17.5
996,6,4,2021-04-10,1,22.46
997,7,26,2021-04-10,2,14.1
998,8,5,2021-04-10,1,12.3
999,9,12,2021-04-10,3,21.5
1000,10,13,2021-04-10,3,31.2
1001,1,21,2021-04-11,3,51.4
1002,2,6,2021-04-11,9,44.25
1003,3,17,2021-04-11,5,18.3
1004,4,22,2021-04-11,4,25.34
1005,5,19,2021-04-11,1,17.5
1006,6,14,2021-04-11,4,22.46
1007,7,14,2021-04-11,2,14.1
1008,8,28,2021-04-11,3,12.3
1009,9,30,2021-04-11,1,21.5
1010,10,14,2021-04-11,4,31.2
1011,1,10,2021-04-12,4,51.4
1012,2,1,2021-04-12,1,44.25
1013,3,18,2021-04-12,3,18.3
1014,4,20,2021-04-12,3,25.34
1015,5,24,2021-04-12,1,17.5
1016,6,7,2021-04-12,3,22.46
1017,7,26,2021-04-12,4,14.1
1018,8,5,2021-04-12,1,12.3
1019,9,1,2021-04-12,4,21.5
1020,10,28,2021-04-12,3,31.2
1021,1,18,2021-04-13,7,51.4
1022,2,18,2021-04-13,3,44.25
1023,3,20,2021-04-13,8,18.3
1024,4,8,2021-04-13,3,25.34
1025,5,22,2021-04-13,1,17.5
1026,6,29,2021-04-13,1,22.46
1027,7,11,2021-04-13,3,14.1
1028,8,4,2021-04-13,2,12.3
1029,9,15,2021-04-13,2,21.5
1030,10,23,2021-04-13,4,31.2
1031,1,21,2021-04-14,5,51.4
1032,2,13,2021-04-14,7,44.25
1033,3,2,2021-04-14,4,18.3
1034,4,1,2021-04-14,4,25.34
1035,5,24,2021-04-14,2,17.5
1036,6,22,2021-04-14,2,22.46
1037,7,23,2021-04-14,1,14.1
1038,8,14,2021-04-14,1,12.3
1039,9,1,2021-04-14,1,21.5
1040,10,13,2021-04-14,2,31.2
1041,1,19,2021-04-15,7,51.4
1042,2,13,2021-04-15,1,44.25
1043,3,14,2021-04-15,8,18.3
1044,4,22,2021-04-15,4,25.34
1045,5,5,2021-04-15,1,17.5
1046,6,21,2021-04-15,1,22.46
1047,7,9,2021-04-15,1,14.1
1048,8,7,2021-04-15,2,12.3
1049,9,2,2021-04-15,2,21.5
1050,10,29,2021-04-15,3,31.2
1051,1,26,2021-04-16,5,51.4
1052,2,26,2021-04-16,6,44.25
1053,3,7,2021-04-16,2,18.3
1054,4,14,2021-04-16,1,25.34
1055,5,26,2021-04-16,1,17.5
1056,6,3,2021-04-16,1,22.46
1057,7,1,2021-04-16,4,14.1
1058,8,6,2021-04-16,3,12.3
1059,9,29,2021-04-16,1,21.5
1060,10,26,2021-04-16,2,31.2
1061,1,25,2021-04-17,2,51.4
1062,2,29,2021-04-17,6,44.25
1063,3,26,2021-04-17,4,18.3
1064,4,30,2021-04-17,3,25.34
1065,5,10,2021-04-17,4,17.5
1066,6,9,2021-04-17,3,22.46
1067,7,17,2021-04-17,2,14.1
1068,8,17,2021-04-17,3,12.3
1069,9,15,2021-04-17,2,21.5
1070,10,15,2021-04-17,3,31.2
1071,1,29,2021-04-18,4,51.4
1072,2,10,2021-04-18,1,44.25
1073,3,14,2021-04-18,3,18.3
1074,4,25,2021-04-18,3,25.34
1075,5,22,2021-04-18,1,17.5
1076,6,28,2021-04-18,2,22.46
1077,7,19,2021-04-18,1,14.1
1078,8,20,2021-04-18,1,12.3
1079,9,26,2021-04-18,1,21.5
1080,10,20,2021-04-18,4,31.2
1081,1,16,2021-04-19,2,51.4
1082,2,23,2021-04-19,5,44.25
1083,3,13,2021-04-19,8,18.3
1084,4,9,2021-04-19,2,25.34
1085,5,12,2021-04-19,3,17.5
1086,6,26,2021-04-19,2,22.46
1087,7,20,2021-04-19,1,14.1
1088,8,15,2021-04-19,1,12.3
1089,9,27,2021-04-19,2,21.5
1090,10,21,2021-04-19,1,31.2
1091,1,29,2021-04-20,6,51.4
1092,2,1,2021-04-20,7,44.25
1093,3,11,2021-04-20,2,18.3
1094,4,24,2021-04-20,1,25.34
1095,5,22,2021-04-20,1,17.5
1096,6,1,2021-04-20,3,22.46
1097,7,16,2021-04-20,1,14.1
1098,8,8,2021-04-20,1,12.3
1099,9,21,2021-04-20,3,21.5
1100,10,28,2021-04-20,2,31.2
1101,1,23,2021-04-21,1,51.4
1102,2,18,2021-04-21,3,44.25
1103,3,4,2021-04-21,2,18.3
1104,4,26,2021-04-21,1,25.34
1105,5,23,2021-04-21,3,17.5
1106,6,11,2021-04-21,4,22.46
1107,7,29,2021-04-21,2,14.1
1108,8,20,2021-04-21,4,12.3
1109,9,29,2021-04-21,2,21.5
1110,10,25,2021-04-21,2,31.2
1111,1,8,2021-04-22,6,51.4
1112,2,6,2021-04-22,2,44.25
1113,3,24,2021-04-22,3,18.3
1114,4,15,2021-04-22,1,25.34
1115,5,11,2021-04-22,2,17.5
1116,6,22,2021-04-22,4,22.46
1117,7,13,2021-04-22,1,14.1
1118,8,18,2021-04-22,2,12.3
1119,9,2,2021-04-22,3,21.5
1120,10,29,2021-04-22,2,31.2
1121,1,22,2021-04-23,7,51.4
1122,2,3,2021-04-23,9,44.25
1123,3,6,2021-04-23,4,18.3
1124,4,20,2021-04-23,1,25.34
1125,5,5,2021-04-23,1,17.5
1126,6,17,2021-04-23,1,22.46
1127,7,29,2021-04-23,1,14.1
1128,8,10,2021-04-23,1,12.3
1129,9,1,2021-04-23,4,21.5
1130,10,21,2021-04-23,2,31.2
1131,1,6,2021-04-24,7,51.4
1132,2,14,2021-04-24,6,44.25
1133,3,7,2021-04-24,6,18.3
1134,4,11,2021-04-24,1,25.34
1135,5,28,2021-04-24,1,17.5
1136,6,29,2021-04-24,1,22.46
1137,7,18,2021-04-24,1,14.1
1138,8,29,2021-04-24,1,12.3
1139,9,13,2021-04-24,3,21.5
1140,10,11,2021-04-24,2,31.2
1141,1,21,2021-04-25,5,51.4
1142,2,13,2021-04-25,6,44.25
1143,3,22,2021-04-25,1,18.3
1144,4,27,2021-04-25,2,25.34
1145,5,23,2021-04-25,3,17.5
1146,6,4,2021-04-25,1,22.46
1147,7,19,2021-04-25,2,14.1
1148,8,28,2021-04-25,2,12.3
1149,9,29,2021-04-25,2,21.5
1150,10,12,2021-04-25,3,31.2
1151,1,11,2021-04-26,6,51.4
1152,2,6,2021-04-26,2,44.25
1153,3,22,2021-04-26,8,18.3
1154,4,21,2021-04-26,2,25.34
1155,5,20,2021-04-26,3,17.5
1156,6,21,2021-04-26,2,22.46
1157,7,6,2021-04-26,4,14.1
1158,8,11,2021-04-26,2,12.3
1159,9,19,2021-04-26,1,21.5
1160,10,29,2021-04-26,1,31.2
1161,1,14,2021-04-27,1,51.4
1162,2,20,2021-04-27,1,44.25
1163,3,24,2021-04-27,5,18.3
1164,4,24,2021-04-27,1,25.34
1165,5,17,2021-04-27,2,17.5
1166,6,23,2021-04-27,1,22.46
1167,7,20,2021-04-27,4,14.1
1168,8,3,2021-04-27,2,12.3
1169,9,1,2021-04-27,2,21.5
1170,10,15,2021-04-27,3,31.2
1171,1,4,2021-04-28,3,51.4
1172,2,11,2021-04-28,1,44.25
1173,3,10,2021-04-28,1,18.3
1174,4,24,2021-04-28,4,25.34
1175,5,19,2021-04-28,3,17.5
1176,6,23,2021-04-28,2,22.46
1177,7,2,2021-04-28,3,14.1
1178,8,5,2021-04-28,4,12.3
1179,9,6,2021-04-28,4,21.5
1180,10,21,2021-04-28,3,31.2
1181,1,30,2021-04-29,5,51.4
1182,2,26,2021-04-29,3,44.25
1183,3,23,2021-04-29,9,18.3
1184,4,17,2021-04-29,1,25.34
1185,5,14,2021-04-29,3,17.5
1186,6,30,2021-04-29,1,22.46
1187,7,12,2021-04-29,3,14.1
1188,8,11,2021-04-29,2,12.3
1189,9,17,2021-04-29,1,21.5
1190,10,6,2021-04-29,1,31.2
1191,1,21,2021-04-30,1,51.4
1192,2,25,2021-04-30,5,44.25
1193,3,3,2021-04-30,6,18.3
1194,4,19,2021-04-30,1,25.34
1195,5,3,2021-04-30,4,17.5
1196,6,29,2021-04-30,1,22.46
1197,7,3,2021-04-30,3,14.1
1198,8,24,2021-04-30,3,12.3
1199,9,6,2021-04-30,3,21.5
1200,10,22,2021-04-30,3,31.2
1201,1,23,2021-05-01,2,51.4
1202,2,1,2021-05-01,4,44.25
1203,3,15,2021-05-01,5,18.3
1204,4,1,2021-05-01,1,25.34
1205,5,20,2021-05-01,1,17.5
1206,6,27,2021-05-01,1,22.46
1207,7,14,2021-05-01,2,14.1
1208,8,16,2021-05-01,4,12.3
1209,9,22,2021-05-01,2,21.5
1210,10,16,2021-05-01,2,31.2
1211,1,5,2021-05-02,1,51.4
1212,2,29,2021-05-02,5,44.25
1213,3,28,2021-05-02,6,18.3
1214,4,28,2021-05-02,3,25.34
1215,5,15,2021-05-02,4,17.5
1216,6,25,2021-05-02,2,22.46
1217,7,11,2021-05-02,3,14.1
1218,8,13,2021-05-02,3,12.3
1219,9,7,2021-05-02,2,21.5
1220,10,26,2021-05-02,3,31.2
1221,1,8,2021-05-03,1,51.4
1222,2,30,2021-05-03,7,44.25
1223,3,12,2021-05-03,1,18.3
1224,4,29,2021-05-03,3,25.34
1225,5,11,2021-05-03,2,17.5
1226,6,24,2021-05-03,3,22.46
1227,7,4,2021-05-03,4,14.1
1228,8,28,2021-05-03,1,12.3
1229,9,3,2021-05-03,3,21.5
1230,10,13,2021-05-03,1,31.2
1231,1,22,2021-05-04,9,51.4
1232,2,26,2021-05-04,7,44.25
1233,3,12,2021-05-04,4,18.3
1234,4,11,2021-05-04,2,25.34
1235,5,7,2021-05-04,2,17.5
1236,6,20,2021-05-04,1,22.46
1237,7,20,2021-05-04,3,14.1
1238,8,18,2021-05-04,1,12.3
1239,9,27,2021-05-04,1,21.5
1240,10,20,2021-05-04,1,31.2
1241,1,9,2021-05-05,6,51.4
1242,2,19,2021-05-05,6,44.25
1243,3,6,2021-05-05,4,18.3
1244,4,25,2021-05-05,3,25.34
1245,5,10,2021-05-05,3,17.5
1246,6,8,2021-05-05,4,22.46
1247,7,10,2021-05-05,3,14.1
1248,8,11,2021-05-05,4,12.3
1249,9,12,2021-05-05,3,21.5
1250,10,24,2021-05-05,2,31.2
1251,1,8,2021-05-06,3,51.4
1252,2,14,2021-05-06,6,44.25
1253,3,17,2021-05-06,6,18.3
1254,4,16,2021-05-06,1,25.34
1255,5,8,2021-05-06,3,17.5
1256,6,12,2021-05-06,1,22.46
1257,7,18,2021-05-06,2,14.1
1258,8,15,2021-05-06,1,12.3
1259,9,28,2021-05-06,3,21.5
1260,10,4,2021-05-06,3,31.2
1261,1,30,2021-05-07,8,51.4
1262,2,14,2021-05-07,4,44.25
1263,3,19,2021-05-07,3,18.3
1264,4,23,2021-05-07,2,25.34
1265,5,12,2021-05-07,2,17.5
1266,6,28,2021-05-07,3,22.46
1267,7,4,2021-05-07,2,14.1
1268,8,28,2021-05-07,1,12.3
1269,9,9,2021-05-07,3,21.5
1270,10,24,2021-05-07,2,31.2
1271,1,27,2021-05-08,3,51.4
1272,2,1,2021-05-08,3,44.25
1273,3,29,2021-05-08,6,18.3
1274,4,30,2021-05-08,2,25.34
1275,5,14,2021-05-08,1,17.5
1276,6,23,2021-05-08,3,22.46
1277,7,27,2021-05-08,3,14.1
1278,8,18,2021-05-08,2,12.3
1279,9,20,2021-05-08,2,21.5
1280,10,8,2021-05-08,1,31.2
1281,1,10,2021-05-09,9,51.4
1282,2,25,2021-05-09,6,44.25
1283,3,28,2021-05-09,3,18.3
1284,4,27,2021-05-09,1,25.34
1285,5,5,2021-05-09,4,17.5
1286,6,6,2021-05-09,2,22.46
1287,7,30,2021-05-09,2,14.1
1288,8,6,2021-05-09,4,12.3
1289,9,28,2021-05-09,4,21.5
1290,10,3,2021-05-09,1,31.2
1291,1,6,2021-05-10,8,51.4
1292,2,19,2021-05-10,8,44.25
1293,3,29,2021-05-10,3,18.3
1294,4,27,2021-05-10,2,25.34
1295,5,16,2021-05-10,3,17.5
1296,6,17,2021-05-10,2,22.46
1297,7,5,2021-05-10,3,14.1
1298,8,24,2021-05-10,1,12.3
1299,9,12,2021-05-10,1,21.5
1300,10,23,2021-05-10,3,31.2
1301,1,19,2021-05-11,4,51.4
1302,2,28,2021-05-11,1,44.25
1303,3,11,2021-05-11,1,18.3
1304,4,6,2021-05-11,1,25.34
1305,5,14,2021-05-11,4,17.5
1306,6,24,2021-05-11,1,22.46
1307,7,9,2021-05-11,1,14.1
1308,8,13,2021-05-11,3,12.3
1309,9,24,2021-05-11,1,21.5
1310,10,25,2021-05-11,1,31.2
1311,1,5,2021-05-12,7,51.4
1312,2,17,2021-05-12,7,44.25
1313,3,16,2021-05-12,1,18.3
1314,4,19,2021-05-12,2,25.34
1315,5,12,2021-05-12,1,17.5
1316,6,15,2021-05-12,3,22.46
1317,7,20,2021-05-12,1,14.1
1318,8,8,2021-05-12,1,12.3
1319,9,9,2021-05-12,3,21.5
1320,10,20,2021-05-12,1,31.2
1321,1,3,2021-05-13,4,51.4
1322,2,17,2021-05-13,7,44.25
1323,3,22,2021-05-13,2,18.3
1324,4,7,2021-05-13,1,25.34
1325,5,4,2021-05-13,1,17.5
1326,6,7,2021-05-13,1,22.46
1327,7,26,2021-05-13,3,14.1
1328,8,14,2021-05-13,3,12.3
1329,9,25,2021-05-13,1,21.5
1330,10,21,2021-05-13,2,31.2
1331,1,28,2021-05-14,2,51.4
1332,2,20,2021-05-14,6,44.25
1333,3,14,2021-05-14,2,18.3
1334,4,8,2021-05-14,3,25.34
1335,5,27,2021-05-14,2,17.5
1336,6,13,2021-05-14,1,22.46
1337,7,18,2021-05-14,1,14.1
1338,8,23,2021-05-14,3,12.3
1339,9,19,2021-05-14,1,21.5
1340,10,21,2021-05-14,2,31.2
1341,1,22,2021-05-15,1,51.4
1342,2,17,2021-05-15,2,44.25
1343,3,1,2021-05-15,5,18.3
1344,4,5,2021-05-15,1,25.34
1345,5,15,2021-05-15,2,17.5
1346,6,26,2021-05-15,4,22.46
1347,7,25,2021-05-15,1,14.1
1348,8,4,2021-05-15,4,12.3
1349,9,9,2021-05-15,1,21.5
1350,10,23,2021-05-15,2,31.2
1351,1,29,2021-05-16,4,51.4
1352,2,13,2021-05-16,5,44.25
1353,3,19,2021-05-16,1,18.3
1354,4,23,2021-05-16,1,25.34
1355,5,26,2021-05-16,3,17.5
1356,6,12,2021-05-16,3,22.46
1357,7,28,2021-05-16,3,14.1
1358,8,19,2021-05-16,2,12.3
1359,9,20,2021-05-16,3,21.5
1360,10,11,2021-05-16,2,31.2
1361,1,10,2021-05-17,4,51.4
1362,2,25,2021-05-17,4,44.25
1363,3,11,2021-05-17,3,18.3
1364,4,15,2021-05-17,3,25.34
1365,5,22,2021-05-17,3,17.5
1366,6,6,2021-05-17,3,22.46
1367,7,19,2021-05-17,2,14.1
1368,8,17,2021-05-17,2,12.3
1369,9,18,2021-05-17,1,21.5
1370,10,6,2021-05-17,1,31.2
1371,1,3,2021-05-18,3,51.4
1372,2,3,2021-05-18,4,44.25
1373,3,11,2021-05-18,5,18.3
1374,4,9,2021-05-18,4,25.34
1375,5,18,2021-05-18,3,17.5
1376,6,19,2021-05-18,2,22.46
1377,7,10,2021-05-18,4,14.1
1378,8,26,2021-05-18,1,12.3
1379,9,22,2021-05-18,2,21.5
1380,10,29,2021-05-18,3,31.2
1381,1,28,2021-05-19,6,51.4
1382,2,13,2021-05-19,5,44.25
1383,3,25,2021-05-19,4,18.3
1384,4,11,2021-05-19,1,25.34
1385,5,22,2021-05-19,4,17.5
1386,6,17,2021-05-19,2,22.46
1387,7,18,2021-05-19,1,14.1
1388,8,1,2021-05-19,2,12.3
1389,9,14,2021-05-19,1,21.5
1390,10,14,2021-05-19,4,31.2
1391,1,28,2021-05-20,5,51.4
1392,2,11,2021-05-20,1,44.25
1393,3,26,2021-05-20,2,18.3
1394,4,1,2021-05-20,3,25.34
1395,5,21,2021-05-20,3,17.5
1396,6,15,2021-05-20,3,22.46
1397,7,12,2021-05-20,2,14.1
1398,8,20,2021-05-20,1,12.3
1399,9,10,2021-05-20,4,21.5
1400,10,16,2021-05-20,3,31.2
1401,1,3,2021-05-21,7,51.4
1402,2,6,2021-05-21,3,44.25
1403,3,20,2021-05-21,4,18.3
1404,4,25,2021-05-21,4,25.34
1405,5,24,2021-05-21,3,17.5
1406,6,23,2021-05-21,3,22.46
1407,7,8,2021-05-21,4,14.1
1408,8,12,2021-05-21,1,12.3
1409,9,25,2021-05-21,1,21.5
1410,10,7,2021-05-21,3,31.2
1411,1,21,2021-05-22,5,51.4
1412,2,15,2021-05-22,2,44.25
1413,3,24,2021-05-22,3,18.3
1414,4,2,2021-05-22,1,25.34
1415,5,1,2021-05-22,3,17.5
1416,6,28,2021-05-22,1,22.46
1417,7,24,2021-05-22,3,14.1
1418,8,22,2021-05-22,3,12.3
1419,9,25,2021-05-22,4,21.5
1420,10,14,2021-05-22,2,31.2
1421,1,28,2021-05-23,8,51.4
1422,2,21,2021-05-23,4,44.25
1423,3,1,2021-05-23,4,18.3
1424,4,12,2021-05-23,1,25.34
1425,5,19,2021-05-23,1,17.5
1426,6,10,2021-05-23,1,22.46
1427,7,6,2021-05-23,3,14.1
1428,8,18,2021-05-23,2,12.3
1429,9,7,2021-05-23,4,21.5
1430,10,6,2021-05-23,4,31.2
1431,1,2,2021-05-24,3,51.4
1432,2,28,2021-05-24,2,44.25
1433,3,26,2021-05-24,7,18.3
1434,4,15,2021-05-24,4,25.34
1435,5,12,2021-05-24,3,17.5
1436,6,12,2021-05-24,1,22.46
1437,7,15,2021-05-24,4,14.1
1438,8,11,2021-05-24,1,12.3
1439,9,4,2021-05-24,1,21.5
1440,10,27,2021-05-24,1,31.2
1441,1,17,2021-05-25,3,51.4
1442,2,12,2021-05-25,8,44.25
1443,3,2,2021-05-25,6,18.3
1444,4,27,2021-05-25,1,25.34
1445,5,2,2021-05-25,1,17.5
